playerFullName,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,CLASS+,Count
"Morris, Mason",4S,93.12808904109589,18.50772917808219,7.4775404109589045,2271.9101843150684,6.103646712328767,6.40337397260274,1.2279394520547944,7.4775404109589045,1.2279394520547944,93.12808904109588,18.50772917808219,7.4775404109589045,-3.893384853480001e-16,1.502603216889938e-15,-3.5283800234662507e-16,0.0035627986596966127,0.0028173875412249,0.007336215723822501,101.01607033726,73.0
"Morris, Mason",CH,91.28874666666667,18.75552666666667,12.852549999999999,2107.6728113333334,5.8847933333333335,6.348086666666667,1.1885033333333332,12.852549999999999,1.1885033333333332,93.12808904109586,18.50772917808219,7.4775404109589045,-1.8393423744292174,0.24779748858447684,5.3750095890410945,-0.0018723060607815669,0.0057302139408229,0.0094398261837037,91.94633475907737,3.0
"Morris, Mason",FC,87.75476682926829,4.338455609756098,-1.0272575609756096,2515.5311298536585,5.522303658536585,6.303211707317073,1.4871139024390245,-1.0272575609756096,1.4871139024390245,93.12808904109588,18.50772917808219,7.477540410958904,-5.373322211827597,-14.169273568326092,-8.504797971934513,0.015819056428004893,0.011293074699198,0.007585897596312601,105.96631007912215,41.0
"Morris, Mason",SI,92.22183333333334,12.777346666666666,15.689116666666665,2167.9507266666665,6.13802,6.387383333333333,1.2260383333333333,15.689116666666665,1.2260383333333333,93.12808904109586,18.50772917808219,7.4775404109589045,-0.9062557077625565,-5.730382511415524,8.211576255707762,-0.0020054459901412665,-0.0002688599585534,0.0072788232536206,97.6141939829024,6.0
"Morris, Mason",SL,84.35029657894738,-4.995203421052632,-4.727608421052632,2344.7868155526317,5.214864736842105,6.4076602631578945,1.460052894736842,-4.727608421052632,1.460052894736842,93.12808904109588,18.50772917808219,7.477540410958903,-8.777792462148522,-23.502932599134823,-12.205148832011536,0.008540377008558664,0.007413182025219,0.0078737585740861,101.43158438594942,38.0
"Nichols, Mason",4S,91.88727523076923,18.590832,8.024680923076922,2202.0434399846154,6.438937538461539,6.093111076923076,1.4143139999999998,8.024680923076922,1.4143139999999998,91.88727523076923,18.590832,8.024680923076922,-2.182869269955308e-15,1.1546319456101628e-15,1.5372318802502168e-15,0.0007725772507194508,0.0028173875412249,0.0073362157238225,97.2127178814201,65.0
"Nichols, Mason",CH,82.82657666666667,8.449618888888889,14.135256666666667,1601.7665348888888,6.055396666666667,6.078348888888889,1.4462655555555555,14.135256666666667,1.4462655555555555,91.88727523076923,18.590832,8.024680923076922,-9.060698564102566,-10.14121311111111,6.110575743589745,0.013659636363958477,0.0057302139408229,0.0094398261837037,108.39996655534232,9.0
"Nichols, Mason",CU,78.79905125,-1.0031075,-11.54105,2138.41410725,5.47665375,6.11003875,1.5201625,-11.54105,1.5201625,91.88727523076923,18.590832,8.024680923076922,-13.088223980769232,-19.593939499999998,-19.56573092307692,-0.00011781094211286248,0.0038883046970989,0.0075667092185874,94.70560381867075,8.0
"Nichols, Mason",FC,84.96741760869565,7.482846739130435,-5.249875434782608,2097.709376978261,5.817165,6.139140869565217,1.4607304347826087,-5.249875434782608,1.4607304347826087,91.88727523076923,18.590832,8.024680923076922,-6.9198576220735815,-11.107985260869565,-13.274556357859531,0.006270185873520102,0.011293074699198002,0.0075858975963126,93.37864931353741,46.0
"Rabe, Taylor",4S,92.808888,12.62791,18.064348000000003,2305.1406642,5.758714,5.858446,2.6051,18.064348000000003,2.6051,92.808888,12.62791,18.064348000000003,2.7977620220553944e-15,8.881784197001253e-17,-2.4646951146678474e-15,0.0007392266380822478,0.0028173875412249,0.0073362157238225,97.16725764157341,5.0
