PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Test,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,ErrorCheck,SECCheck,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,DitchPitchNumber
116,2024-10-11,15:42:47,1,5,"Dennis, Gunnar",10157164,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,4,Bottom,0,2,2,ChangeUp,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,0,78.49205,0.717282,1.83944,1097.25544,133.484074,10:30:00,5.79031,-1.57747,5.94812,-41.30305,3.98788,-2.70016,3.01406,-0.09577,71.93851,-6.921791,1.354291,0.48437,,,,,,,,,,,,1.89965,2.29654,1.43251,50,5.82438,-3.56024,-113.9856,0.15543,2.4959,21.21562,-29.15669,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,5f91ffc0-8811-11ef-9eb8-c7d0411636b0,77.81749,,,6.55354,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:42:47,2024-10-11T15:42:46.9760000-05:00,2024-10-11T20:42:46.9760000Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,ba094947-52ac-4240-b0a8-4aef67349809,54.55157,-114.82964,10.60781,5.79512,1.31539,-14.57834,1.57613,-3.65954,1.24795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.90972,,,0.971313,,,,-0.83525,5.59011,-2.05703,74.2974,5.82681,-50.4965,-0.74477,83.37995,-6.25564,5.65351,13.55341,-13.73489,-2.15539,-55.50001,5.84995,High,High,High,,,High,High,High,
47,2024-10-10,16:50:19,3,4,"Johnson, Cooper",10110143,Left,OLE_REB,"Chisolm, Connor",10027054,Left,OLE_REB,Undefined,2,Top,2,2,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,75.67764,1.96543,1.593825,2229.740804,339.940202,5:15:00,5.78313,-3.0243,5.8798,-55.15944,-6.34803,2.86465,3.01322,-1.30502,69.59152,-8.151966,,0.502843,,,,,,,,,,,,-1.01264,-3.28744,1.09393,50,5.9104,-3.16236,-109.91403,2.04993,-1.23786,19.61835,-36.19268,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241010-OleMiss-Private-2,a4abadb0-8751-11ef-973a-cd4b21e83188,74.95872,,,6.08612,,,,,,,492d5527-b8ac-4a16-b31c-2e4ac3a46d3d,2024-10-10 0:00:00,21:50:19,2024-10-10T16:50:19.1824240-05:00,2024-10-10T21:50:19.1824240Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,eb8ed386-d92e-4f4f-bb61-320b3a9674bb,54.62092,-110.73574,9.80918,5.79279,3.56585,-18.09634,1.2253,-3.11052,-0.61893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
110,2024-09-29,13:57:39,1,2,"Dennis, Gunnar",10157164,Left,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,4,Bottom,0,0,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,80.2086,0.285066,0.671772,2341.861127,244.531604,2:15:00,6.1301,-1.10018,5.44042,-40.65967,2.90303,3.6176,3.00874,-0.16965,74.56999,-7.121033,1.316252,0.475038,81.73174,39.849215,50.095569,5971.245993,57.30851,72.2416,93.89194,279.86819,138.22474,66.130099,4.596018,-1.6724,1.73862,1.03815,50,6.12687,-1.50907,-116.64541,-0.80609,-2.33518,19.17653,-29.74641,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,b23322d0-7e94-11ef-a769-275f5e1cf003,79.34608,78.67108,,5.63861,,,,0.7144,2.83963,0.02872,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:57:39,2024-09-29T13:57:39.1337726-05:00,2024-09-29T18:57:39.1337726Z,FlyBall,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,1f686e06-363f-4a3a-be4f-c8845e6ef79a,55.06225,-117.4747,9.58827,6.13391,0.4803,-14.8732,1.10122,-1.40808,-1.16759,222.635921,0.72237,58.83274,-20.09888,4.65402,0.28826,-0.67288,0.22713,-0.03331,0.00185,2.83328,76.94372,-22.99485,2.48272,-0.60718,0.1223,0.00071,-0.00417,0.00041,0.02835,70.60203,-5.81174,0.69306,0.0853,-0.09099,0.02944,-0.00452,0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,
210,2024-09-29,14:52:31,2,4,"Johnson, Cooper",10110143,Left,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,8,Top,1,0,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,0,73.39204,2.384807,2.548157,2409.243127,332.9602,5:00:00,6.52124,-2.63296,5.61429,-68.9209,-15.6282,8.91792,3.0072,0.4901,66.8656,-10.160498,4.140506,0.525418,,,,,,,,,,,,-3.66445,-8.10682,2.40935,50,6.68107,-5.05997,-106.36567,2.22732,-4.12528,21.19505,-41.3004,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,5c840a90-7e9c-11ef-a769-275f5e1cf003,71.73794,,,6.52644,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:52:31,2024-09-29T14:52:31.4170000-05:00,2024-09-29T19:52:31.4170000Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_REB,06789b31-5ded-435a-b17d-b1d30cb35378,54.88969,-107.3356,10.59753,6.5359,4.11731,-20.6502,2.63658,-4.87119,-2.06264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.40327,,,1.078833,,,,-1.44826,5.80908,-2.42925,75.78468,6.42439,-49.0096,-1.35018,77.09417,-5.14684,5.87735,14.81466,-13.23103,-2.57227,-49.51241,5.93791,High,High,High,,,High,High,High,
345,2024-10-05,15:09:46,5,1,"Dennis, Gunnar",10157164,Left,OLE_REB,"Walker, Ethan",1000218273,Right,ALA_LIO,Undefined,9,Top,2,0,0,Fastball,Cutter,InPlay,Undefined,GroundBall,Out,1,0,0,89.07872,-1.102715,1.758824,2168.722394,182.814762,12:00:00,5.98388,-1.84279,6.30036,-23.53978,11.12638,0.49339,3.0056,-0.18061,81.55235,-5.531279,1.848047,0.423764,75.32767,-0.571876,-0.76055,1760.261142,,,,41.40845,40.15235,-1.496173,0.38658,0.23618,6.42902,1.71334,50,5.89146,-3.99397,-129.43231,-3.20907,0.40034,27.23719,-21.27738,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,c3109f40-8355-11ef-97a3-df6082b89b2a,88.94676,2.94257,,7.52638,,,,0.4605,2.94257,0.15772,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,20:09:46,2024-10-05T15:09:45.6480000-05:00,2024-10-05T20:09:45.6480000Z,GroundBall,v3,5322,471594,,"Fawley, Austin",1000140327,Right,OLE_REB,e2992c19-7e9e-4560-9010-e797813789e9,54.20005,-130.31316,13.61859,5.98411,-2.52096,-10.63869,1.84272,-4.00692,0.20017,74.218168,0.46397,110.34556,-11.57873,,,,,,,2.94603,-1.22177,-16.5758,,,,,,,0.16016,-1.55086,-4.31031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,
60,2024-10-12,14:33:59,2,3,"Elliott, Hunter",1000066425,Left,OLE_REB,"Moseley, Brett",1000196685,Left,OLE_REB,Undefined,2,Bottom,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,88.93104,-0.920325,4.257276,2386.679583,140.926399,10:45:00,5.40898,-2.23921,6.18668,-18.63064,17.08552,-12.77564,3.00421,0.63442,79.70179,-4.508474,1.96084,0.430134,,,,,,,,,,,,7.95245,9.49835,1.92341,50,5.32988,-9.03463,-128.65077,-2.57551,13.07933,31.33434,-16.55219,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,eda540a0-88d0-11ef-b396-cff24b165299,87.62956,,,9.22925,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:33:59,2024-10-12T14:33:58.6848046-05:00,2024-10-12T19:33:58.6848046Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,8b7d7297-04ff-488c-93f0-2e0d53a06d05,54.30929,-129.6961,15.66717,5.40658,-2.02332,-8.27609,2.23209,-9.47096,6.53967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
66,2024-09-29,13:35:07,1,1,"McCausland, Will",823790,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_REB,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,91.74607,-1.396782,-2.513715,2303.543972,192.641234,12:30:00,5.33491,1.03074,6.19299,-12.4869,20.76375,4.39126,3.00326,-0.92561,82.75323,-3.851444,-1.722451,0.415022,,,,,,,,,,,,-3.04351,11.48674,-0.84333,50,5.22299,5.6493,-133.01223,-3.5258,-5.38365,31.89275,-11.85517,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,8c172720-7e91-11ef-a769-275f5e1cf003,90.82025,,,8.99283,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:35:07,2024-09-29T13:35:06.8191998-05:00,2024-09-29T18:35:06.8191998Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,44c8e559-e4af-4b69-b851-9ab4ed93ddd9,54.30369,-134.04017,15.94638,5.33047,-3.1437,-5.92759,-1.02821,5.82282,-2.69182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
141,2024-10-11,15:55:10,2,3,"Tookoian, Sam",702494,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,5,Top,1,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,0,92.5998,-2.023462,-2.81093,2197.384684,186.411248,12:15:00,6.27974,2.0458,6.52519,-17.01556,14.98335,1.56524,3.00234,-0.40474,84.37662,-5.279998,-2.527158,0.407136,,,,,,,,,,,,-1.6326,8.74965,-1.85081,50,6.13121,6.53259,-134.36067,-5.21474,-2.9711,30.32592,-16.25088,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,1a43c5a0-8813-11ef-9eb8-c7d0411636b0,92.57958,,,8.22318,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:55:10,2024-10-11T15:55:09.7980000-05:00,2024-10-11T20:55:09.7980000Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,2427e812-56df-4661-8846-71a93d0e34ba,53.97285,-135.25439,15.16296,6.27783,-4.73582,-8.12544,-2.04462,6.62014,-1.48555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.32052,,,0.904175,,,,-1.17007,5.96553,-3.30563,67.80388,4.65498,-56.98857,-1.13303,80.40294,-4.57912,6.00225,10.43198,-13.16237,-3.40387,-66.67183,8.13643,High,High,High,,,High,Medium,High,
9,2024-09-28,18:33:27,2,5,"Canney, Alex",1000102891,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,1,Top,1,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,0,79.65678,0.641202,-1.29615,2566.979944,122.08457,10:00:00,5.49145,1.39053,5.51101,-37.07171,8.83213,-11.1926,3.00195,-0.7545,71.11453,-6.257741,-3.289673,0.487636,,,,,,,,,,,,5.12244,4.76359,-1.26994,50,5.52324,3.06967,-115.26379,0.09323,6.69781,27.02859,-25.94547,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240928-OleMiss-Private-1,0f5549a0-7df2-11ef-a769-275f5e1cf003,77.29625,,,8.54225,,,,,,,d559d892-e72d-449f-9889-a45788ef5a20,2024-09-28 0:00:00,23:33:27,2024-09-28T18:33:26.7487700-05:00,2024-09-28T23:33:26.7487700Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,cbbd9efc-2afb-456a-86c2-dfb3a8224138,54.98334,-116.42649,13.51429,5.49522,1.20933,-12.97273,-1.39579,2.78155,3.3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
70,2024-10-12,14:39:04,2,2,"Morris, Mason",1000110608,Right,OLE_REB,"Lopez, Kaiden",10106537,Right,OLE_REB,Undefined,3,Top,0,0,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,92.12725,-1.566223,-2.048808,2044.429923,233.633561,1:45:00,6.34082,1.32528,5.96236,-22.64324,10.60882,12.80201,3.00027,0.49149,83.2832,-5.823329,0.252036,0.415031,,,,,,,,,,,,-7.30134,6.28374,-1.17012,50,6.2039,4.23816,-133.62364,-4.40716,-13.0133,32.61446,-20.97441,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,a3bba1e0-88d1-11ef-b396-cff24b165299,90.81829,,,8.84405,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:39:04,2024-10-12T14:39:04.3425582-05:00,2024-10-12T19:39:04.3425582Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,88ddbaf9-9fe5-4d5b-9de1-fae9760c6ba9,54.53837,-134.7268,16.30723,6.34097,-3.69772,-10.48721,-1.32092,4.67832,-6.50665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
237,2024-10-11,16:54:40,1,3,"Lopez, Kaiden",10106537,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,8,Top,0,1,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,92.15274,-0.767989,-2.85493,2282.769028,234.80355,1:45:00,5.38928,2.39934,6.20153,-20.20848,12.75548,16.41225,2.99539,1.12945,83.09124,-4.614869,0.104735,0.413229,64.86819,56.460305,105.286984,5915.996223,,,,,15.54092,,,-9.40048,7.18882,-2.19256,50,5.32137,5.96741,-133.6444,-2.41116,-16.76069,32.6129,-19.35661,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,6a215a80-881b-11ef-9eb8-c7d0411636b0,91.21437,26.63732,,9.0615,,,,0.60834,2.84257,-1.17903,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,21:54:40,2024-10-11T16:54:39.9487782-05:00,2024-10-11T21:54:39.9487782Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,00741208-7ba1-4d93-a286-ee9127c976cd,54.29767,-134.68907,16.30645,5.38867,-1.79113,-9.67831,-2.3923,6.50429,-8.38034,324.622924,0.61257,-14.02975,-5.32806,,,,,,,2.84654,79.14072,-23.06971,,,,,,,-1.17566,50.57139,-7.49127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,
14,2024-10-12,14:10:10,3,1,"Spencer, Connor",10009286,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_REB,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,93.45383,-2.266507,-2.646871,2218.176358,185.603818,12:15:00,6.17223,2.00674,5.91421,-12.90741,19.34182,1.78996,2.98968,-0.30246,84.82279,-4.760675,-2.326098,0.408725,68.88446,48.634432,-96.688188,4553.749673,,,,,15.0148,,,-1.70717,10.90977,-1.79538,50,5.98294,6.18231,-135.44766,-5.71568,-3.14897,31.54128,-12.05017,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,9a4ceaa0-88cd-11ef-b396-cff24b165299,92.21957,19.33978,,8.63105,,,,0.49889,2.86982,0.36914,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:10:10,2024-10-12T14:10:10.4799534-05:00,2024-10-12T19:10:10.4799534Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,c403552c-ae08-4b27-b5f2-0c4cf916ab6a,54.58458,-136.51108,15.77064,6.16879,-5.3094,-6.02509,-2.00561,6.28848,-1.57448,39.889996,0.49971,-7.82262,-6.39994,,,,,,,2.87011,75.80822,-19.79212,,,,,,,0.36934,-66.32436,0.7727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,
114,2024-10-12,15:03:16,1,2,"Elliott, Hunter",1000066425,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,4,Bottom,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,81.47614,1.044512,3.138867,2434.876233,221.427391,1:30:00,5.30219,-2.69458,5.45955,-39.51872,3.70193,1.98575,2.98825,0.41199,74.06325,-6.213668,3.491481,0.47317,,,,,,,,,,,,-0.04835,1.99524,2.41633,50,5.36752,-6.55328,-118.00869,0.79658,-0.06759,24.18289,-29.38358,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,04f7e060-88d5-11ef-b396-cff24b165299,79.65942,,,7.41289,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,20:03:16,2024-10-12T15:03:15.8316846-05:00,2024-10-12T20:03:15.8316846Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,77676403-a1d7-4f17-98f2-1342c688ffe4,55.03898,-119.03682,12.09145,5.30709,2.04582,-14.69179,2.69488,-6.55041,-0.0338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
214,2024-10-12,16:06:17,1,4,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Chisolm, Connor",10027054,Left,OLE_REB,Undefined,7,Bottom,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,89.26548,-0.503155,3.453896,2057.781187,141.973945,10:45:00,5.08238,-2.46409,6.52896,-19.58907,15.20446,-10.90217,2.98752,-0.20019,80.32609,-4.276102,1.478572,0.424542,,,,,,,,,,,,6.78965,8.48276,2.22799,50,5.03876,-7.37183,-129.39955,-1.65513,11.33049,30.97454,-18.01811,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,d2ab5b10-88dd-11ef-b396-cff24b165299,88.78378,,,8.93938,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,21:06:17,2024-10-12T16:06:16.9636654-05:00,2024-10-12T21:06:16.9636654Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,bf68c23c-be64-48eb-86c9-d1f0825e8a86,53.96818,-130.34596,15.48727,5.08093,-1.1046,-9.00906,2.45852,-7.71803,5.66525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
13,2024-10-12,14:09:36,2,1,"Spencer, Connor",10009286,Right,OLE_REB,"Hill, Luke",702619,Right,OLE_REB,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Sacrifice,0,0,0,95.86622,-2.1292,-1.680893,2227.982724,182.498263,12:00:00,6.09778,1.38701,6.09477,-13.69922,16.66245,0.68256,2.98498,-0.11132,87.12581,-4.762224,-1.557996,0.396583,105.99829,10.954453,-0.949492,1246.711105,109.98949,17.64,1.46349,248.47957,248.47957,2.605417,2.242105,-0.85248,9.54182,-1.25786,50,5.92641,4.05234,-139.11304,-5.56934,-1.6596,33.12176,-13.59841,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,85908950-88cd-11ef-b396-cff24b165299,95.04296,18.41026,,8.74041,,,,1.12293,2.89667,0.1171,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:09:36,2024-10-12T14:09:35.6971310-05:00,2024-10-12T19:09:35.6971310Z,LineDrive,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,cb885c73-9c44-43f5-800b-f74caf7db595,54.40488,-140.15789,16.56088,6.09533,-5.14037,-6.7992,-1.38652,4.1047,-0.8298,219.940784,1.12287,152.61406,-29.148,7.01268,-1.86036,0.64456,-0.21792,0.04702,-0.00439,2.89676,29.53619,-14.10169,-0.36558,0.79348,-0.6143,0.28082,-0.06774,0.00668,0.11717,-2.53483,6.86655,-2.89774,1.28436,-0.66768,0.27083,-0.06293,0.0061,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,
65,2024-09-29,13:32:10,4,4,"Morris, Mason",1000110608,Right,OLE_REB,"Chisolm, Connor",10027054,Left,OLE_REB,Undefined,2,Bottom,2,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,0,93.43709,-2.002554,-1.558493,2224.913064,216.255194,1:15:00,6.25889,1.30744,5.83015,-16.93808,15.64847,10.60024,2.98439,0.74168,84.14212,-5.232679,0.341797,0.410857,68.71046,-43.983879,35.805206,,,,,3.83863,3.83863,15.93656,0.042169,-5.91827,8.98426,-1.18648,50,6.08549,3.20576,-135.41211,-5.2637,-10.81078,34.03798,-15.76271,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,2286ec00-7e91-11ef-a769-275f5e1cf003,91.741,2.96451,,9.29498,,,,1.20001,2.96451,-0.74299,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:32:10,2024-09-29T13:32:09.6638718-05:00,2024-09-29T18:32:09.6638718Z,GroundBall,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,63707fc8-0e22-404f-9b32-a27d7878bf6a,54.66804,-136.58045,17.01899,6.25688,-4.72265,-7.88136,-1.30288,3.57684,-5.40539,,1.19821,59.07338,,,,,,,,2.96666,-70.30041,,,,,,,,-0.74428,42.61322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,
4,2024-10-05,12:01:49,1,4,"Elliott, Hunter",1000066425,Left,OLE_REB,"Lane, Jonathan",1000033983,Right,ALA_LIO,Undefined,1,Top,0,1,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,79.02374,1.136694,4.286516,2028.749142,104.114797,9:30:00,5.15026,-2.58579,5.94379,-38.68108,6.81949,-20.49537,2.98434,-0.3101,71.15722,-6.077544,0.616281,0.485489,64.92317,72.420025,148.199095,4818.524605,,,,,18.32298,,,11.91595,3.58748,2.25536,50,5.21947,-7.80245,-114.36487,1.10668,15.52705,24.26654,-27.49941,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,8189de20-833b-11ef-a9ef-f3d1a67e29af,77.63803,50.91825,,7.86652,,,,2.26576,3.16049,0.32253,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,17:01:49,2024-10-05T12:01:48.6117042-05:00,2024-10-05T17:01:48.6117042Z,,v3,5322,471594,,"Smithwick, Campbell",805802,Right,OLE_REB,84e3b812-cf7b-41f9-ad58-924da407492e,54.55652,-115.32764,12.13327,5.15391,2.19772,-13.74971,2.57714,-8.41849,7.76353,356.634735,2.26575,-24.44238,-4.35033,2.51499,-1.99768,5.00471,-9.69042,9.83613,-3.95191,3.16049,90.77353,-29.13615,3.83183,-1.37538,2.458,-4.64562,4.67339,-1.85865,0.32253,15.15562,0.97736,-0.45371,0.33663,-0.83772,1.62209,-1.64583,0.66085,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,
