PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
101,2025-01-14,12:41:43.10,6,1,"Hancock, Owen",10123181,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,4,Top,2,0,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.17574,-0.288802,-0.547587,2497.052342,121.896308,10:00,5.77003,1.15258,5.97219,-31.97529,8.85705,-11.88233,2.83765,-0.34531,75.17185,-6.267218,-2.684351,0.459911,65.4676,71.208961,124.378086,4406.805116,,,,,15.25455,,,5.938,5.0604,-1.10258,50,5.72957,1.61836,-120.69287,-1.60194,8.61114,27.1831,-24.83554,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,336cbb70-d2a7-11ef-82da-65e4b015cf13,81.95599,40.01483,,8.00389,,,,1.88119,2.92905,0.42188,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:41:43.10,2025-01-14T12:41:43.1049810-06:00,2025-01-14T18:41:43.1049810Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,5f8ef0e9-0ff1-4500-9f0a-11332c1a3611,54.52687,-121.70817,13.59155,5.77207,-0.67433,-12.41777,-1.15702,1.29673,4.30557,350.394532,1.89776,-17.93076,-5.09754,,,,,,,2.95117,90.28724,-28.28295,,,,,,,0.41509,25.71956,0.75032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
102,2025-01-14,12:42:03.31,6,2,"Hancock, Owen",10123181,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,4,Top,2,0,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.9206,0.209207,-0.371101,2428.246618,105.645734,9:30,5.82888,0.95199,5.92123,-34.6834,6.17288,-17.19158,3.13275,-0.82503,75.5134,-6.232061,-3.459348,0.460045,,,,,,,,,,,,8.60493,3.55012,-0.91308,50,5.82633,1.47564,-120.39992,-0.68045,12.5241,25.2238,-27.00701,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,3f7b47b0-d2a7-11ef-82da-65e4b015cf13,81.932,,,7.4072,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:42:03.31,2025-01-14T12:42:03.3151570-06:00,2025-01-14T18:42:03.3151570Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,d9bad05b-7fb1-4dd1-8523-1a50c641c182,54.57751,-121.35511,12.6119,5.83273,0.34227,-13.5035,-0.95998,1.00137,6.26205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
103,2025-01-14,12:42:21.84,6,3,"Hancock, Owen",10123181,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,4,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.20007,0.945454,-1.365989,2323.149322,188.760813,12:15,6.10824,0.90239,6.61342,-10.65973,21.05214,3.07232,6.08622,-0.09296,83.79398,-1.198222,-0.807357,0.405305,,,,,,,,,,,,-2.01906,10.97969,-0.81042,50,6.16695,3.09296,-135.26918,2.06806,-3.68735,33.45228,-12.122,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,4a7dbb20-d2a7-11ef-82da-65e4b015cf13,92.99762,,,9.4061,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:42:21.84,2025-01-14T12:42:21.8477138-06:00,2025-01-14T18:42:21.8477138Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,b68493d4-8aa5-47a8-a5b0-6ce8b88193e9,53.881,-136.22558,16.72614,6.10287,2.41463,-6.061,-0.90036,3.19838,-1.84368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
104,2025-01-14,12:42:42.93,6,4,"Hancock, Owen",10123181,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,4,Top,2,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,92.87066,-2.734425,-2.096067,2218.601684,192.290842,12:30,5.94911,0.82942,6.68767,-12.8489,18.87269,3.87414,2.37382,-0.76571,84.2835,-5.250974,-1.390887,0.405368,,,,,,,,,,,,-2.6611,11.07544,-0.69084,50,5.76077,4.77478,-134.75086,-6.71667,-4.85182,31.57509,-11.9809,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,571378c0-d2a7-11ef-82da-65e4b015cf13,92.98338,,,8.58716,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:42:42.93,2025-01-14T12:42:42.9322322-06:00,2025-01-14T18:42:42.9322322Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,fb9dcbbb-3a0a-4e34-9270-9bdd84c6d9d9,53.81034,-135.64077,15.78754,5.94531,-6.379,-5.99045,-0.82734,4.91152,-2.42591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
105,2025-01-14,12:44:57.50,1,1,"Johnson, Cooper",10110143,Left,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,5,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.34238,1.490237,1.128007,1990.369242,345.500956,5:30,5.78109,-2.78972,5.57559,-54.79708,-4.31004,1.57402,2.60719,-1.60483,68.39981,-8.549481,1.409201,0.511401,,,,,,,,,,,,-0.42917,-2.08142,2.69156,50,5.87395,-2.21076,-109.24084,1.07067,-0.51093,21.91163,-34.65186,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,a766fa90-d2a7-11ef-82da-65e4b015cf13,73.70434,,,6.94257,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:44:57.50,2025-01-14T12:44:57.5051346-06:00,2025-01-14T18:44:57.5051346Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,157ab845-b878-4e24-9b55-acf5c354dd0e,54.92412,-110.2241,10.95581,5.79102,2.62563,-17.32593,2.79025,-2.18783,-0.25546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
106,2025-01-14,12:45:10.41,1,2,"Johnson, Cooper",10110143,Left,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,5,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.93169,-0.655165,4.377155,2187.032673,138.58655,10:30,6.00991,-2.68192,6.13804,-20.10005,18.03816,-14.68776,3.7276,0.14743,77.37819,-4.509722,1.739833,0.444479,,,,,,,,,,,,8.89288,9.89154,2.35441,50,5.94931,-8.91591,-124.35672,-1.9637,13.73969,28.04863,-16.89143,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,aef70390-d2a7-11ef-82da-65e4b015cf13,84.80132,,,8.55351,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:45:10.41,2025-01-14T12:45:10.4108626-06:00,2025-01-14T18:45:10.4108626Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,86ceee3e-1d2b-4f81-b3a7-fc5430b106e4,54.35904,-125.33605,14.02431,6.00758,-1.37394,-8.44572,2.67409,-9.39563,6.86984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
107,2025-01-14,12:45:24.42,1,3,"Johnson, Cooper",10110143,Left,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,5,Top,0,2,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.01109,-1.802519,4.650231,2107.977449,139.798345,10:45,5.82999,-2.80943,5.92502,-21.66773,17.59792,-13.67556,2.34565,0.37555,76.83773,-5.913204,2.205469,0.451001,70.25064,23.636256,169.850475,2277.845176,,,,,46.79795,,,8.50721,10.00197,2.44462,50,5.67319,-9.4568,-122.94774,-4.50517,12.86557,27.10368,-17.04787,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,b75cac10-d2a7-11ef-82da-65e4b015cf13,83.57498,18.05279,,8.17335,,,,3.06361,2.50209,-0.314,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:45:24.42,2025-01-14T12:45:24.4249170-06:00,2025-01-14T18:45:24.4249170Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,5a49d365-88c6-4ebc-bbdf-11e320200688,54.57496,-123.95218,13.55184,5.82844,-3.87339,-8.52394,2.80391,-9.93359,6.43279,15.237693,3.06361,-92.9134,7.89,-0.55851,0.0885,0.00713,-0.0021,0.0004,-0.00017,2.50209,41.30934,-25.1842,2.72893,-0.56532,0.11588,-0.02105,0.00562,-0.00124,-0.314,16.63327,0.10955,-0.58891,0.14527,-0.04036,0.00689,-0.00034,-0.00033,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
108,2025-01-14,12:45:42.47,1,4,"Johnson, Cooper",10110143,Left,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,5,Top,0,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.93394,-1.13254,2.475079,1722.059909,128.59131,10:15,6.02734,-2.61985,6.25429,-30.77387,14.27552,-16.21824,2.41733,-1.68746,72.01893,-6.886152,-0.455258,0.483076,,,,,,,,,,,,9.04745,8.12331,2.44359,50,5.9279,-4.33024,-113.26944,-3.07744,11.84628,19.17061,-21.5378,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,c2332d80-d2a7-11ef-82da-65e4b015cf13,78.02583,,,5.91501,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:45:42.47,2025-01-14T12:45:42.4782418-06:00,2025-01-14T18:45:42.4782418Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,34c248e5-6d0e-45e5-abf8-c26234d93016,54.247,-113.98597,9.58531,6.02788,-2.27244,-10.7689,2.61372,-4.77301,5.92314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
109,2025-01-14,12:45:57.92,1,5,"Johnson, Cooper",10110143,Left,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,5,Top,0,2,2,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,79.04789,0.269506,4.09235,1898.64897,120.932497,10:00,5.99285,-2.81815,6.47409,-32.46663,11.32485,-16.60375,3.53544,-0.43717,72.40231,-5.836905,1.088646,0.476284,91.68025,12.735921,-30.479473,2496.948349,91.39681,11.67262,-61.20949,165.00581,155.59479,-36.002563,1.508828,9.85898,6.25863,2.53663,50,5.99738,-7.6439,-114.71954,-0.32568,13.15081,21.03649,-23.82571,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,cb5c4d10-d2a7-11ef-82da-65e4b015cf13,79.13852,13.07023,,6.64558,,,,1.83416,3.54755,0.50559,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:45:57.92,2025-01-14T12:45:57.9231826-06:00,2025-01-14T18:45:57.9231826Z,LineDrive,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,0e663104-edf3-4e02-9ef6-8dc058dc3255,54.02786,-115.45578,10.51825,5.99419,0.50818,-11.91285,2.8122,-8.10416,6.57541,77.087025,1.83417,113.03118,-21.813,4.2272,-1.20313,0.78056,-0.56689,0.22826,-0.03706,3.54755,29.6435,-24.94759,3.30778,-0.84771,0.40939,-0.2507,0.09697,-0.01557,0.5056,-66.52703,-0.84394,2.17352,-1.02603,0.85721,-0.64601,0.26747,-0.04436,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
110,2025-01-14,12:46:30.92,2,1,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.71876,-0.167279,2.837304,1977.611206,136.439207,10:30,6.0487,-3.02296,6.19572,-20.36391,17.48977,-15.41832,4.19708,-1.68625,77.7518,-4.060217,0.058226,0.442818,41.54969,-0.044088,-152.164315,4759.157796,,,,29.30208,16.20024,-155.013441,0.516896,8.88729,9.49587,2.81706,50,6.02584,-5.57215,-124.41018,-0.92003,13.82269,26.73865,-17.4048,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,defe16a0-d2a7-11ef-82da-65e4b015cf13,85.11944,4.01572,,7.96696,,,,0.34871,4.01572,1.71749,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:46:30.92,2025-01-14T12:46:30.9230162-06:00,2025-01-14T18:46:30.9230162Z,GroundBall,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,3dc2ef58-2f6e-4577-9716-73d0c33b1e05,54.3052,-125.33206,13.36933,6.04721,-0.31997,-8.7024,3.01739,-6.04872,6.91135,150.298532,0.34646,-53.82893,3.44317,,,,,,,4.01968,-0.14787,-14.77355,,,,,,,1.71598,-28.41535,2.22999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
111,2025-01-14,12:47:04.22,2,2,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,0,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.06249,2.901232,1.150664,1950.50884,264.039332,2:45,5.87606,-3.19984,5.40157,-49.1205,2.27681,4.15233,4.50422,-1.77541,67.63902,-6.137652,1.88837,0.51599,,,,,,,,,,,,-1.6935,0.79421,3.09431,50,6.10105,-2.3443,-108.63218,3.92171,-1.99197,21.81351,-31.23989,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,f2e1cb30-d2a7-11ef-82da-65e4b015cf13,73.04873,,,7.42346,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:47:04.22,2025-01-14T12:47:04.2248274-06:00,2025-01-14T18:47:04.2248274Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,07cb06bb-2af7-4925-a949-e8ffbaee7f0d,55.09559,-109.65061,10.90676,5.8839,5.38024,-15.61994,3.20159,-2.2513,-0.99598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
112,2025-01-14,12:47:25.15,2,3,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,0,2,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.14443,-0.348546,4.523647,1938.237627,142.322091,10:45,5.96418,-2.91081,6.16924,-22.26604,17.49942,-12.39694,3.78573,0.24319,75.75712,-4.603895,2.29764,0.453862,,,,,,,,,,,,7.783,9.55044,2.57331,50,5.9263,-9.13528,-121.7407,-1.33958,11.51818,26.99703,-18.04016,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,ff653950-d2a7-11ef-82da-65e4b015cf13,83.04816,,,8.38731,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:47:25.15,2025-01-14T12:47:25.1529298-06:00,2025-01-14T18:47:25.1529298Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,f900c6b1-9922-496b-8b82-8f1ef8f2f31b,54.32734,-122.69658,13.49851,5.96242,-0.70084,-9.02008,2.90398,-9.5431,5.75909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
113,2025-01-14,12:47:46.29,2,4,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.80365,-1.936892,5.614365,2018.494517,142.519185,10:45,5.91495,-3.06185,6.1801,-20.33985,17.86796,-12.66005,2.42197,1.08458,77.67097,-5.815336,3.346637,0.444885,,,,,,,,,,,,8.19575,10.20524,2.64228,50,5.75742,-11.672,-123.93587,-4.75803,12.63464,26.81551,-16.44154,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,0beb3f80-d2a8-11ef-82da-65e4b015cf13,84.72403,,,8.13267,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:47:46.29,2025-01-14T12:47:46.2934610-06:00,2025-01-14T18:47:46.2934610Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,b7498ad2-0e2f-4de8-b9fa-4fcf030d8a24,54.31756,-124.86655,13.40776,5.91266,-4.1874,-8.22077,3.05499,-12.11051,6.31732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
114,2025-01-14,12:48:06.49,2,5,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,0,3,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.45054,-2.349996,5.579518,1990.111939,136.443823,10:30,5.93418,-3.13756,6.23096,-21.83682,16.54391,-14.45233,1.93481,0.82205,77.56923,-6.493537,2.986655,0.44589,,,,,,,,,,,,9.0967,9.65898,2.72631,50,5.74687,-11.48599,-123.44835,-5.69019,13.94194,26.1396,-17.37034,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,180c4250-d2a8-11ef-82da-65e4b015cf13,84.53298,,,7.88131,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:48:06.49,2025-01-14T12:48:06.4961618-06:00,2025-01-14T18:48:06.4961618Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,444c1265-0285-4ccf-9fc7-f4c538805baf,54.26756,-124.3487,13.0698,5.93256,-5.09189,-8.68517,3.1302,-11.9662,6.97097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
115,2025-01-14,12:48:27.03,2,6,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,5,Top,0,3,2,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,77.47339,0.228675,3.086146,1690.751695,121.146892,10:00,5.96852,-2.98509,6.47786,-33.05659,12.6878,-18.49729,3.4241,-1.68982,70.64483,-6.011233,-0.266664,0.486789,,,,,,,,,,,,10.65808,7.01071,2.77579,50,5.96994,-5.45108,-112.50576,-0.40522,13.58604,21.45074,-23.23735,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,2438dde0-d2a8-11ef-82da-65e4b015cf13,77.43082,,,6.82856,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:48:27.03,2025-01-14T12:48:27.0337106-06:00,2025-01-14T18:48:27.0337106Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,50fa8539-ae8f-41de-b720-080563b5be01,54.02384,-113.27037,10.72537,5.96962,0.42306,-11.61867,2.97872,-5.93534,6.79302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
116,2025-01-14,12:49:06.47,3,1,"Johnson, Cooper",10110143,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,5,Top,0,0,0,Slider,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,,74.80903,2.710049,1.164118,1816.512407,255.492351,2:30,5.83644,-3.26913,5.59898,-48.73735,2.19642,1.91425,4.30758,-2.02261,67.96793,-6.266257,1.505539,0.513658,,,,,,,,,,,,-0.62221,0.7363,3.16806,50,6.03709,-2.27347,-108.4472,3.62881,-0.73461,20.49358,-31.30477,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,3bd8b010-d2a8-11ef-82da-65e4b015cf13,73.38039,,,6.8411,,,,,,,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:49:06.47,2025-01-14T12:49:06.4751186-06:00,2025-01-14T18:49:06.4751186Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,a213a1d5-97fe-441c-a712-9837cf9bd822,54.90182,-109.36959,10.24679,5.84205,5.0378,-15.65239,3.26964,-2.2404,-0.3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
117,2025-01-14,12:49:36.33,4,1,"Johnson, Cooper",10110143,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,5,Top,0,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.39596,-1.55105,4.797968,2008.128996,139.430438,10:45,5.9572,-2.99454,6.16688,-20.35954,18.64218,-14.88249,2.82245,0.20759,77.13347,-5.420528,2.126374,0.449483,66.49667,45.960483,-140.968158,4547.171157,,,,,60.53642,,,9.02654,10.45028,2.63761,50,5.8287,-9.6895,-122.23648,-3.87031,13.67101,23.86697,-16.34676,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,4d878340-d2a8-11ef-82da-65e4b015cf13,83.85736,48.33951,,7.26249,,,,0.5646,2.76923,-0.23958,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:49:36.33,2025-01-14T12:49:36.3328594-06:00,2025-01-14T18:49:36.3328594Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,1d94312b-f1fc-477d-b6da-a4536e0b5f57,54.33396,-123.07978,11.93348,5.95525,-3.29272,-8.17338,2.98851,-10.17255,6.8355,46.157248,0.5646,-52.6651,-0.68243,0.99979,-0.45501,0.86871,-1.29782,0.8973,-0.23319,2.76923,70.10926,-26.26074,3.0009,-0.64373,0.24545,-0.17939,0.08979,-0.018,-0.23958,-42.69492,10.97907,-2.89509,0.83916,-1.16092,1.63222,-1.10038,0.28099,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
118,2025-01-14,12:49:58.98,4,2,"Johnson, Cooper",10110143,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,5,Top,0,0,1,Slider,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,74.59408,1.776026,3.749423,1964.077635,336.167446,5:15,5.84212,-3.10692,5.78546,-54.44251,-4.22236,2.49382,2.96168,0.59424,69.13122,-8.159398,4.194672,0.510047,99.87026,6.873619,8.090167,858.331517,,,,123.73778,123.73778,9.66632,0.955137,-0.31276,-2.25902,2.79584,50,5.9555,-7.17946,-108.23602,1.70261,-0.37357,17.68447,-34.87215,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250114-OleMiss-Private-1,5b181ba0-d2a8-11ef-82da-65e4b015cf13,73.89992,6.30997,,5.46286,,,,1.29945,3.0119,-0.62048,7c75a82f-c7cc-4c10-8432-ace2bf82f4a7,2025-01-14,18:49:58.98,2025-01-14T12:49:58.9852242-06:00,2025-01-14T18:49:58.9852242Z,GroundBall,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,78506ade-8080-418d-b6fc-f68f079b5b5d,54.71873,-109.00428,8.84223,5.84863,3.21754,-17.43607,3.10738,-7.16323,-0.18678,314.521535,1.39848,142.55456,-17.17187,,,,,,,3.11508,16.04622,-20.31623,,,,,,,-0.65418,20.95574,1.58383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
